dep_airport,arr_airport,dep_date_time,fuel_gallons,tail_number,celebrity_id,celebrity_name
RNO,LAX,1/16/24,540,N555QB,21,Judge Judy
TEB,RNO,1/16/24,2300,N555QB,21,Judge Judy
LAX,LAS,1/28/24,590,N555QB,21,Judge Judy
MIA,TEB,1/28/24,830,N555QB,21,Judge Judy
LAX,SNS,2/23/24,510,N555QB,21,Judge Judy
SNS,SJC,2/24/24,410,N555QB,21,Judge Judy
CDC,CDW,2/28/24,2000,N555QB,21,Judge Judy
CDW,POU,2/28/24,480,N555QB,21,Judge Judy
SJC,CDC,2/28/24,470,N555QB,21,Judge Judy
POU,NXP,3/9/24,2100,N555QB,21,Judge Judy
SWF,TEB,4/10/24,380,N555QB,21,Judge Judy
TEB,LAX,4/11/24,2300,N555QB,21,Judge Judy
LAX,BTM,4/26/24,1100,N555QB,21,Judge Judy
BTM,LAX,4/30/24,1100,N555QB,21,Judge Judy
MMU,LGA,6/10/23,250,N5MV,34,Michael Bloomberg
LGA,LTN,6/11/23,1800,N5MV,34,Michael Bloomberg
LTN,ZRH,6/13/23,520,N5MV,34,Michael Bloomberg
ZRH,ZRH,6/14/23,500,N5MV,34,Michael Bloomberg
MAD,BCN,6/15/23,2000,N5MV,34,Michael Bloomberg
EWB,LGA,6/19/23,280,N5MV,34,Michael Bloomberg
LGA,MMU,6/19/23,280,N5MV,34,Michael Bloomberg
MMU,LGA,6/28/23,240,N5MV,34,Michael Bloomberg
BOS,DAL,6/29/23,950,N5MV,34,Michael Bloomberg
LGA,BOS,6/29/23,310,N5MV,34,Michael Bloomberg
BWI,MMU,6/30/23,260,N5MV,34,Michael Bloomberg
DAL,BWI,6/30/23,790,N5MV,34,Michael Bloomberg
MMU,TVC,7/15/23,350,N5MV,34,Michael Bloomberg
TVC,HPN,7/16/23,480,N5MV,34,Michael Bloomberg
BDA,LGA,7/20/23,440,N5MV,34,Michael Bloomberg
HPN,BDA,7/20/23,490,N5MV,34,Michael Bloomberg
EEO,MMU,7/21/23,950,N5MV,34,Michael Bloomberg
LGA,EEO,7/21/23,1200,N5MV,34,Michael Bloomberg
BDA,HPN,7/23/23,490,N5MV,34,Michael Bloomberg
HPN,BDA,7/23/23,590,N5MV,34,Michael Bloomberg
MMU,HPN,7/23/23,240,N5MV,34,Michael Bloomberg
HPN,RIL,7/24/23,1300,N5MV,34,Michael Bloomberg
PDX,RIL,7/25/23,750,N5MV,34,Michael Bloomberg
RIL,PDX,7/25/23,540,N5MV,34,Michael Bloomberg
RIL,LGA,7/28/23,1100,N5MV,34,Michael Bloomberg
LGA,RIL,7/29/23,1000,N5MV,34,Michael Bloomberg
BWI,LGA,8/2/23,190,N5MV,34,Michael Bloomberg
RIL,BWI,8/2/23,1200,N5MV,34,Michael Bloomberg
LGA,RIL,8/3/23,1200,N5MV,34,Michael Bloomberg
LGA,MMU,8/7/23,250,N5MV,34,Michael Bloomberg
RIL,LGA,8/7/23,1300,N5MV,34,Michael Bloomberg
MMU,HPN,8/8/23,240,N5MV,34,Michael Bloomberg
HPN,PTK,8/9/23,290,N5MV,34,Michael Bloomberg
PTK,RIL,8/9/23,1000,N5MV,34,Michael Bloomberg
PTK,HPN,8/13/23,350,N5MV,34,Michael Bloomberg
RIL,PTK,8/13/23,720,N5MV,34,Michael Bloomberg
HPN,MMU,8/14/23,220,N5MV,34,Michael Bloomberg
HPN,MVY,9/2/23,340,N5MV,34,Michael Bloomberg
MMU,HPN,9/2/23,300,N5MV,34,Michael Bloomberg
MVY,MMU,9/5/23,270,N5MV,34,Michael Bloomberg
MMU,DEN,9/7/23,1100,N5MV,34,Michael Bloomberg
DEN,HNL,9/8/23,1800,N5MV,34,Michael Bloomberg
HNL,DEN,9/15/23,2300,N5MV,34,Michael Bloomberg
DEN,MMU,9/16/23,1100,N5MV,34,Michael Bloomberg
MMU,ELH,9/21/23,790,N5MV,34,Michael Bloomberg
ELH,WTD,9/24/23,250,N5MV,34,Michael Bloomberg
HPN,MMU,9/24/23,290,N5MV,34,Michael Bloomberg
NAS,WTD,9/24/23,780,N5MV,34,Michael Bloomberg
MMU,LGA,10/5/23,260,N5MV,34,Michael Bloomberg
LGA,MRY,10/6/23,1700,N5MV,34,Michael Bloomberg
MRY,HPN,10/6/23,1400,N5MV,34,Michael Bloomberg
HPN,LAX,10/7/23,1500,N5MV,34,Michael Bloomberg
LAX,ONT,10/7/23,250,N5MV,34,Michael Bloomberg
ONT,MMU,10/10/23,1500,N5MV,34,Michael Bloomberg
MMU,MRY,10/15/23,1600,N5MV,34,Michael Bloomberg
MRY,SAC,10/16/23,180,N5MV,34,Michael Bloomberg
SAC,SFO,10/17/23,150,N5MV,34,Michael Bloomberg
HPN,MMU,10/18/23,250,N5MV,34,Michael Bloomberg
SFO,HPN,10/18/23,2000,N5MV,34,Michael Bloomberg
MMU,LGA,10/28/23,270,N5MV,34,Michael Bloomberg
LGA,LTN,10/29/23,1900,N5MV,34,Michael Bloomberg
LTN,LGA,11/2/23,2500,N5MV,34,Michael Bloomberg
LGA,MMU,11/3/23,280,N5MV,34,Michael Bloomberg
HPN,STT,11/4/23,1100,N5MV,34,Michael Bloomberg
MMU,HPN,11/4/23,300,N5MV,34,Michael Bloomberg
STT,STT,11/4/23,1100,N5MV,34,Michael Bloomberg
MMU,LGA,11/7/23,240,N5MV,34,Michael Bloomberg
LGA,HOU,11/9/23,780,N5MV,34,Michael Bloomberg
HOU,LGA,11/10/23,1000,N5MV,34,Michael Bloomberg
LGA,MMU,11/10/23,280,N5MV,34,Michael Bloomberg
MMU,STT,11/10/23,1100,N5MV,34,Michael Bloomberg
HPN,MMU,11/11/23,250,N5MV,34,Michael Bloomberg
STT,STT,11/11/23,930,N5MV,34,Michael Bloomberg
HPN,YQB,11/17/23,240,N5MV,34,Michael Bloomberg
MMU,HPN,11/17/23,220,N5MV,34,Michael Bloomberg
HPN,MMU,11/20/23,250,N5MV,34,Michael Bloomberg
YQB,YYZ,11/20/23,340,N5MV,34,Michael Bloomberg
MMU,PBI,11/21/23,610,N5MV,34,Michael Bloomberg
PBI,DAL,11/22/23,780,N5MV,34,Michael Bloomberg
DAL,LGA,11/26/23,1000,N5MV,34,Michael Bloomberg
LGA,MMU,11/26/23,260,N5MV,34,Michael Bloomberg
HPN,STT,12/3/23,1300,N5MV,34,Michael Bloomberg
MMU,HPN,12/3/23,270,N5MV,34,Michael Bloomberg
STT,STT,12/4/23,920,N5MV,34,Michael Bloomberg
MMU,LGA,12/5/23,230,N5MV,34,Michael Bloomberg
BGI,BGI,12/6/23,1400,N5MV,34,Michael Bloomberg
LGA,BGI,12/6/23,1900,N5MV,34,Michael Bloomberg
AGS,STT,12/8/23,820,N5MV,34,Michael Bloomberg
BGI,BGI,12/8/23,1400,N5MV,34,Michael Bloomberg
GRU,GRU,12/8/23,2100,N5MV,34,Michael Bloomberg
LGA,MMU,12/8/23,240,N5MV,34,Michael Bloomberg
MMU,AGS,12/8/23,420,N5MV,34,Michael Bloomberg
STT,STT,12/9/23,980,N5MV,34,Michael Bloomberg
HPN,STT,12/10/23,980,N5MV,34,Michael Bloomberg
STT,STT,12/10/23,1200,N5MV,34,Michael Bloomberg
LGA,EWB,12/11/23,290,N5MV,34,Michael Bloomberg
MMU,LGA,12/11/23,250,N5MV,34,Michael Bloomberg
EWB,MMU,12/12/23,280,N5MV,34,Michael Bloomberg
EWB,MMU,12/14/23,220,N5MV,34,Michael Bloomberg
LGA,EWB,12/14/23,320,N5MV,34,Michael Bloomberg
MMU,LGA,12/14/23,280,N5MV,34,Michael Bloomberg
LGA,MMU,12/15/23,250,N5MV,34,Michael Bloomberg
MMU,STT,12/15/23,960,N5MV,34,Michael Bloomberg
STT,STT,12/15/23,890,N5MV,34,Michael Bloomberg
LGA,RIL,12/16/23,1200,N5MV,34,Michael Bloomberg
MMU,LGA,12/16/23,270,N5MV,34,Michael Bloomberg
RIL,MMU,12/23/23,1400,N5MV,34,Michael Bloomberg
MMU,SKB,12/26/23,1400,N5MV,34,Michael Bloomberg
SKB,SKB,1/2/24,1300,N5MV,34,Michael Bloomberg
NAS,WTD,1/3/24,320,N5MV,34,Michael Bloomberg
NAS,WTD,1/8/24,290,N5MV,34,Michael Bloomberg
MMU,NAS,1/12/24,640,N5MV,34,Michael Bloomberg
NAS,WTD,1/16/24,620,N5MV,34,Michael Bloomberg
MMU,LGA,1/18/24,260,N5MV,34,Michael Bloomberg
LGA,LRM,1/19/24,970,N5MV,34,Michael Bloomberg
LRM,POP,1/21/24,1100,N5MV,34,Michael Bloomberg
LGA,MMU,1/22/24,270,N5MV,34,Michael Bloomberg
HPN,ALB,1/30/24,430,N5MV,34,Michael Bloomberg
MMU,HPN,1/30/24,230,N5MV,34,Michael Bloomberg
ALB,LGA,1/31/24,390,N5MV,34,Michael Bloomberg
LGA,MMU,1/31/24,250,N5MV,34,Michael Bloomberg
MMU,NAS,2/2/24,790,N5MV,34,Michael Bloomberg
NAS,WTD,2/4/24,600,N5MV,34,Michael Bloomberg
LGA,AGS,2/8/24,490,N5MV,34,Michael Bloomberg
MMU,LGA,2/8/24,230,N5MV,34,Michael Bloomberg
AGS,PBI,2/9/24,340,N5MV,34,Michael Bloomberg
LGA,MMU,2/11/24,250,N5MV,34,Michael Bloomberg
PBI,LGA,2/11/24,870,N5MV,34,Michael Bloomberg
LGA,PBI,2/15/24,660,N5MV,34,Michael Bloomberg
MMU,LGA,2/15/24,250,N5MV,34,Michael Bloomberg
PBI,MMU,2/16/24,710,N5MV,34,Michael Bloomberg
MMU,RIL,2/22/24,950,N5MV,34,Michael Bloomberg
RIL,ASE,2/25/24,270,N5MV,34,Michael Bloomberg
LGA,PBI,2/29/24,630,N5MV,34,Michael Bloomberg
MMU,LGA,2/29/24,250,N5MV,34,Michael Bloomberg
PBI,MMU,3/3/24,660,N5MV,34,Michael Bloomberg
LGA,PBI,3/7/24,570,N5MV,34,Michael Bloomberg
MMU,LGA,3/7/24,240,N5MV,34,Michael Bloomberg
LTN,MMU,3/15/24,2300,N5MV,34,Michael Bloomberg
MMU,PBI,3/15/24,600,N5MV,34,Michael Bloomberg
PBI,MMU,3/18/24,700,N5MV,34,Michael Bloomberg
MMU,QLT,3/19/24,2700,N5MV,34,Michael Bloomberg
BLR,BOM,3/21/24,1400,N5MV,34,Michael Bloomberg
QLT,OLB,3/21/24,2500,N5MV,34,Michael Bloomberg
ANC,YOW,3/27/24,1700,N5MV,34,Michael Bloomberg
HND,ANC,3/27/24,2000,N5MV,34,Michael Bloomberg
SIN,HND,3/27/24,1900,N5MV,34,Michael Bloomberg
YOW,YYZ,3/28/24,290,N5MV,34,Michael Bloomberg
MMU,GUC,3/30/24,1000,N5MV,34,Michael Bloomberg
GUC,MMU,3/31/24,1100,N5MV,34,Michael Bloomberg
MMU,LGA,4/17/24,250,N5MV,34,Michael Bloomberg
LGA,LTN,4/18/24,2500,N5MV,34,Michael Bloomberg
LGA,MMU,4/22/24,220,N5MV,34,Michael Bloomberg
LTN,LGA,4/22/24,2400,N5MV,34,Michael Bloomberg
MMU,HPN,5/7/24,260,N5MV,34,Michael Bloomberg
HPN,SFO,5/8/24,1900,N5MV,34,Michael Bloomberg
SFO,MMU,5/11/24,1600,N5MV,34,Michael Bloomberg
LGA,DAL,5/23/24,940,N5MV,34,Michael Bloomberg
DAL,BED,5/25/24,1200,N5MV,34,Michael Bloomberg
BED,LGA,5/27/24,360,N5MV,34,Michael Bloomberg
LGA,MMU,5/27/24,290,N5MV,34,Michael Bloomberg
CDW,HPN,5/28/24,270,N5MV,34,Michael Bloomberg
OAK,AUS,6/18/23,1400,N628TS,10,Elon Musk
AUS,SJC,6/27/23,1600,N628TS,10,Elon Musk
SJC,HHR,6/28/23,530,N628TS,10,Elon Musk
HHR,AUS,6/29/23,1500,N628TS,10,Elon Musk
AUS,VCT,7/22/23,250,N628TS,10,Elon Musk
VCT,SJC,7/26/23,1500,N628TS,10,Elon Musk
SJC,AUS,7/27/23,1600,N628TS,10,Elon Musk
IAD,OAK,8/2/23,2400,N628TS,10,Elon Musk
AUS,JVL,8/6/23,890,N628TS,10,Elon Musk
JVL,MGJ,8/7/23,720,N628TS,10,Elon Musk
MGJ,AUS,8/8/23,1400,N628TS,10,Elon Musk
AUS,CLE,8/14/23,1100,N628TS,10,Elon Musk
CLE,VCT,8/31/23,1500,N628TS,10,Elon Musk
VCT,BRO,9/9/23,330,N628TS,10,Elon Musk
BRO,OAK,9/11/23,1600,N628TS,10,Elon Musk
OAK,AUS,9/12/23,1400,N628TS,10,Elon Musk
AUS,DCA,9/13/23,1300,N628TS,10,Elon Musk
DCA,AUS,9/14/23,1200,N628TS,10,Elon Musk
AUS,ENV,9/15/23,1200,N628TS,10,Elon Musk
ENV,SJC,9/17/23,860,N628TS,10,Elon Musk
SJC,AUS,9/18/23,1300,N628TS,10,Elon Musk
AUS,EGP,9/28/23,290,N628TS,10,Elon Musk
EGP,AUS,9/28/23,310,N628TS,10,Elon Musk
AUS,LAX,9/29/23,1300,N628TS,10,Elon Musk
LAX,SJC,9/29/23,650,N628TS,10,Elon Musk
SJC,AUS,10/1/23,1400,N628TS,10,Elon Musk
AUS,HHR,10/16/23,1200,N628TS,10,Elon Musk
HHR,AUS,10/17/23,1400,N628TS,10,Elon Musk
AUS,LSV,10/29/23,1100,N628TS,10,Elon Musk
LSV,AUS,10/29/23,1000,N628TS,10,Elon Musk
AUS,LTN,10/31/23,4700,N628TS,10,Elon Musk
LTN,SXF,11/3/23,930,N628TS,10,Elon Musk
SXF,AUS,11/16/23,5900,N628TS,10,Elon Musk
AUS,BRO,11/17/23,410,N628TS,10,Elon Musk
BRO,AUS,11/19/23,530,N628TS,10,Elon Musk
TLV,TLV,11/27/23,2500,N628TS,10,Elon Musk
SNN,SNN,11/28/23,4700,N628TS,10,Elon Musk
AUS,TEB,11/29/23,1500,N628TS,10,Elon Musk
STN,RUH,11/30/23,2900,N628TS,10,Elon Musk
AUS,PVD,12/9/23,1800,N628TS,10,Elon Musk
PVD,AUS,12/11/23,1700,N628TS,10,Elon Musk
AUS,CIA,12/16/23,5300,N628TS,10,Elon Musk
CIA,AUS,12/17/23,5300,N628TS,10,Elon Musk
AUS,SJU,12/31/23,2400,N628TS,10,Elon Musk
SKB,SKB,1/3/24,4000,N628TS,10,Elon Musk
AUS,BRO,1/11/24,390,N628TS,10,Elon Musk
BRO,AUS,1/13/24,450,N628TS,10,Elon Musk
AUS,SLC,1/15/24,1100,N628TS,10,Elon Musk
SLC,AUS,1/16/24,1100,N628TS,10,Elon Musk
AUS,SRP,1/22/24,1900,N628TS,10,Elon Musk
SRP,OSL,1/25/24,6200,N628TS,10,Elon Musk
BYG,RNT,2/16/24,900,N628TS,10,Elon Musk
SPG,AUS,2/17/24,1000,N628TS,10,Elon Musk
AUS,LAX,2/20/24,1400,N628TS,10,Elon Musk
VNY,NOG,2/20/24,530,N628TS,10,Elon Musk
KIC,AUS,2/22/24,1800,N628TS,10,Elon Musk
NUQ,KIC,2/22/24,580,N628TS,10,Elon Musk
AUS,BED,2/25/24,1600,N628TS,10,Elon Musk
FUL,PRB,2/26/24,580,N628TS,10,Elon Musk
LXV,IPT,2/26/24,950,N628TS,10,Elon Musk
BXK,AUS,2/28/24,800,N628TS,10,Elon Musk
PRB,BXK,2/28/24,510,N628TS,10,Elon Musk
AUS,RSW,3/3/24,920,N628TS,10,Elon Musk
RSW,AUS,3/3/24,1100,N628TS,10,Elon Musk
ALI,LRD,3/6/24,550,N628TS,10,Elon Musk
AUS,ALI,3/6/24,510,N628TS,10,Elon Musk
LRD,TPH,3/6/24,1200,N628TS,10,Elon Musk
TPH,SCF,3/7/24,550,N628TS,10,Elon Musk
SCF,YSU,3/13/24,3900,N628TS,10,Elon Musk
YSU,YYZ,3/13/24,2900,N628TS,10,Elon Musk
HHR,CNH,3/14/24,3300,N628TS,10,Elon Musk
AUS,OAK,3/19/24,1600,N628TS,10,Elon Musk
AUS,OAK,3/22/24,1700,N628TS,10,Elon Musk
OAK,AUS,3/22/24,1800,N628TS,10,Elon Musk
OAK,AUS,3/25/24,1700,N628TS,10,Elon Musk
BRU,BRU,6/19/23,250,N6453,36,Nike Corporation
EWR,RNO,6/20/23,1900,N6453,36,Nike Corporation
RNO,SJC,6/21/23,320,N6453,36,Nike Corporation
SJC,BRU,6/25/23,5500,N6453,36,Nike Corporation
NCE,EWR,6/26/23,3500,N6453,36,Nike Corporation
SJC,TEB,7/14/23,2200,N6453,36,Nike Corporation
TEB,RNO,7/15/23,2200,N6453,36,Nike Corporation
TEB,SJC,7/16/23,170,N6453,36,Nike Corporation
SJC,RIU,7/28/23,370,N6453,36,Nike Corporation
VIE,VIE,8/1/23,5000,N6453,36,Nike Corporation
BFI,RNO,8/22/23,980,N6453,36,Nike Corporation
SJC,BFI,8/22/23,610,N6453,36,Nike Corporation
SJC,NTD,9/6/23,430,N6453,36,Nike Corporation
CNW,EFD,9/8/23,280,N6453,36,Nike Corporation
EFD,SJC,9/9/23,1600,N6453,36,Nike Corporation
PBI,VNY,9/13/23,2200,N6453,36,Nike Corporation
SJC,IAD,9/13/23,2100,N6453,36,Nike Corporation
SJC,HDH,9/17/23,1500,N6453,36,Nike Corporation
PSP,SJC,10/1/23,1500,N6453,36,Nike Corporation
SJC,MDW,10/4/23,1600,N6453,36,Nike Corporation
LAX,SJC,10/15/23,270,N6453,36,Nike Corporation
SJC,SAV,10/22/23,2000,N6453,36,Nike Corporation
LVK,LAX,11/14/23,480,N6453,36,Nike Corporation
SJC,LIH,1/15/24,2500,N6453,36,Nike Corporation
JRF,SJC,1/16/24,2300,N6453,36,Nike Corporation
SJC,IAD,1/31/24,2300,N6453,36,Nike Corporation
IAD,PAO,2/5/24,2200,N6453,36,Nike Corporation
PAO,OGD,2/7/24,670,N6453,36,Nike Corporation
OGD,PAO,2/14/24,570,N6453,36,Nike Corporation
LGB,UKI,2/18/24,550,N6453,36,Nike Corporation
PAO,LGB,2/18/24,540,N6453,36,Nike Corporation
UKI,OBO,2/19/24,5800,N6453,36,Nike Corporation
LGB,JWO,2/27/24,5700,N6453,36,Nike Corporation
CAN,RAJ,2/29/24,2500,N6453,36,Nike Corporation
MMU,STT,2/29/24,1100,N6453,36,Nike Corporation
RAJ,BOM,3/4/24,3400,N6453,36,Nike Corporation
SQL,AHC,3/5/24,530,N6453,36,Nike Corporation
AHC,HTH,3/6/24,4500,N6453,36,Nike Corporation
HSH,BYS,3/17/24,580,N6453,36,Nike Corporation
HSH,HHR,3/17/24,360,N6453,36,Nike Corporation
SJC,FAT,3/20/24,980,N6453,36,Nike Corporation
ULM,EYE,3/25/24,600,N6453,36,Nike Corporation
TIW,NUQ,3/26/24,1200,N6453,36,Nike Corporation
JCT,BNA,4/1/24,590,N6453,36,Nike Corporation
BCE,PRB,4/2/24,520,N6453,36,Nike Corporation
PRB,LIR,4/2/24,2600,N6453,36,Nike Corporation
LIR,LIR,4/3/24,600,N6453,36,Nike Corporation
RAL,OGD,4/5/24,840,N6453,36,Nike Corporation
ENV,SJC,4/6/24,680,N6453,36,Nike Corporation
OGD,ENV,4/6/24,560,N6453,36,Nike Corporation
NUQ,LAS,4/13/24,460,N6453,36,Nike Corporation
SJC,NUQ,4/13/24,420,N6453,36,Nike Corporation
LAS,SJC,4/14/24,490,N6453,36,Nike Corporation
EWR,NUQ,5/5/24,2800,N6453,36,Nike Corporation
NUQ,CMA,5/7/24,500,N6453,36,Nike Corporation
CMA,NUQ,5/8/24,590,N6453,36,Nike Corporation
NUQ,MRY,5/9/24,710,N6453,36,Nike Corporation
MRY,SJC,5/13/24,680,N6453,36,Nike Corporation
SJC,NMG,5/13/24,2800,N6453,36,Nike Corporation
NMG,HOW,5/17/24,3700,N6453,36,Nike Corporation
VCE,CIA,6/24/23,300,N650HA,29,Marc Benioff
MUC,ZRH,6/30/23,200,N650HA,29,Marc Benioff
ZRH,ZRH,6/30/23,260,N650HA,29,Marc Benioff
NCE,LBG,7/11/23,220,N650HA,29,Marc Benioff
LBG,AMS,7/19/23,400,N650HA,29,Marc Benioff
AMS,NCE,7/20/23,310,N650HA,29,Marc Benioff
DAL,PBI,7/28/23,700,N650HA,29,Marc Benioff
WAL,DAL,7/28/23,790,N650HA,29,Marc Benioff
PBI,NCO,8/5/23,690,N650HA,29,Marc Benioff
NCO,PBI,8/7/23,700,N650HA,29,Marc Benioff
PBI,VNY,8/9/23,1400,N650HA,29,Marc Benioff
VNY,PBI,8/11/23,1400,N650HA,29,Marc Benioff
PBI,YYT,8/12/23,1200,N650HA,29,Marc Benioff
YYT,YYZ,8/13/23,1500,N650HA,29,Marc Benioff
CIA,IOR,8/16/23,660,N650HA,29,Marc Benioff
PBI,HPN,9/1/23,620,N650HA,29,Marc Benioff
HPN,PBI,9/4/23,720,N650HA,29,Marc Benioff
PBI,HPN,9/9/23,660,N650HA,29,Marc Benioff
HPN,PBI,9/11/23,630,N650HA,29,Marc Benioff
PBI,GJT,9/21/23,1000,N650HA,29,Marc Benioff
GJT,PBI,9/24/23,1100,N650HA,29,Marc Benioff
PBI,ACY,9/26/23,580,N650HA,29,Marc Benioff
NCE,LBG,9/29/23,310,N650HA,29,Marc Benioff
HIO,MSO,10/1/23,390,N650HA,29,Marc Benioff
LAS,PBI,10/1/23,1100,N650HA,29,Marc Benioff
MSO,LAS,10/1/23,470,N650HA,29,Marc Benioff
PBI,TEB,10/17/23,650,N650HA,29,Marc Benioff
TEB,PBI,10/19/23,630,N650HA,29,Marc Benioff
PBI,AUS,10/21/23,720,N650HA,29,Marc Benioff
AUS,TEB,10/22/23,910,N650HA,29,Marc Benioff
PBI,VNY,11/1/23,1400,N650HA,29,Marc Benioff
TEB,PBI,11/1/23,590,N650HA,29,Marc Benioff
PBI,LAS,11/16/23,1200,N650HA,29,Marc Benioff
VNY,PBI,11/16/23,1300,N650HA,29,Marc Benioff
LAS,PBI,11/20/23,1200,N650HA,29,Marc Benioff
PBI,SBH,11/21/23,730,N650HA,29,Marc Benioff
SBH,PBI,11/26/23,800,N650HA,29,Marc Benioff
PBI,TEB,12/10/23,580,N650HA,29,Marc Benioff
TEB,PBI,12/12/23,720,N650HA,29,Marc Benioff
PBI,TEB,12/28/23,700,N650HA,29,Marc Benioff
TEB,PBI,12/28/23,600,N650HA,29,Marc Benioff
PBI,HPN,1/2/24,640,N650HA,29,Marc Benioff
HPN,PBI,1/6/24,660,N650HA,29,Marc Benioff
PBI,ATL,1/7/24,480,N650HA,29,Marc Benioff
ATL,LNA,1/12/24,310,N650HA,29,Marc Benioff
WTD,TCB,1/15/24,280,N650HA,29,Marc Benioff
MKL,AUS,3/8/24,310,N650HA,29,Marc Benioff
FDK,COE,3/9/24,1900,N650HA,29,Marc Benioff
AUS,PBI,3/10/24,640,N650HA,29,Marc Benioff
PBI,SVD,3/17/24,890,N650HA,29,Marc Benioff
AUS,VNY,3/24/24,760,N650HA,29,Marc Benioff
SVD,AUS,3/24/24,2000,N650HA,29,Marc Benioff
HVN,BTL,3/30/24,400,N650HA,29,Marc Benioff
PBI,HVN,3/30/24,830,N650HA,29,Marc Benioff
VNY,PBI,3/30/24,1400,N650HA,29,Marc Benioff
MIA,NUQ,6/8/23,2400,N652WE,12,Eric Schmidt
LBG,MIA,6/9/23,500,N652WE,12,Eric Schmidt
NUQ,SBA,6/9/23,330,N652WE,12,Eric Schmidt
LTN,RZE,6/11/23,970,N652WE,12,Eric Schmidt
RZE,KRK,6/11/23,4400,N652WE,12,Eric Schmidt
SBA,LTN,6/11/23,500,N652WE,12,Eric Schmidt
HPN,IAD,6/12/23,320,N652WE,12,Eric Schmidt
HPN,STN,6/15/23,3200,N652WE,12,Eric Schmidt
STN,WAW,6/16/23,950,N652WE,12,Eric Schmidt
WAW,KRK,6/16/23,480,N652WE,12,Eric Schmidt
RZE,KRK,6/17/23,900,N652WE,12,Eric Schmidt
LTN,NUE,6/19/23,980,N652WE,12,Eric Schmidt
NUE,HPN,6/20/23,3700,N652WE,12,Eric Schmidt
BOS,HPN,6/22/23,280,N652WE,12,Eric Schmidt
HPN,BOS,6/22/23,270,N652WE,12,Eric Schmidt
HPN,IAD,6/23/23,320,N652WE,12,Eric Schmidt
IAD,HPN,6/23/23,330,N652WE,12,Eric Schmidt
FOK,ACK,7/3/23,290,N652WE,12,Eric Schmidt
NCE,FOK,7/3/23,3500,N652WE,12,Eric Schmidt
ACK,FOK,7/10/23,260,N652WE,12,Eric Schmidt
FOK,HPN,7/15/23,230,N652WE,12,Eric Schmidt
HPN,ANC,7/16/23,3100,N652WE,12,Eric Schmidt
ANC,HPN,7/22/23,2800,N652WE,12,Eric Schmidt
ACK,NCE,7/26/23,3500,N652WE,12,Eric Schmidt
NCE,LBG,7/26/23,740,N652WE,12,Eric Schmidt
LBG,NCE,7/27/23,640,N652WE,12,Eric Schmidt
NCE,OLB,7/31/23,350,N652WE,12,Eric Schmidt
OPF,LBG,7/31/23,4000,N652WE,12,Eric Schmidt
OLB,QLT,8/2/23,270,N652WE,12,Eric Schmidt
EBA,QLT,8/3/23,840,N652WE,12,Eric Schmidt
EFL,SMI,8/4/23,830,N652WE,12,Eric Schmidt
NCE,TEB,8/5/23,3700,N652WE,12,Eric Schmidt
ACK,HOW,8/6/23,2100,N652WE,12,Eric Schmidt
TEB,ACK,8/6/23,380,N652WE,12,Eric Schmidt
HOW,HOW,8/8/23,2400,N652WE,12,Eric Schmidt
PVD,ACK,8/8/23,270,N652WE,12,Eric Schmidt
ACK,ISP,8/9/23,330,N652WE,12,Eric Schmidt
ISP,NCE,8/12/23,3500,N652WE,12,Eric Schmidt
NCE,WAW,8/13/23,830,N652WE,12,Eric Schmidt
RZE,KRK,8/19/23,940,N652WE,12,Eric Schmidt
WAW,KRK,8/19/23,310,N652WE,12,Eric Schmidt
QPZ,QLT,8/20/23,290,N652WE,12,Eric Schmidt
MLH,LTN,8/21/23,850,N652WE,12,Eric Schmidt
IBZ,BCN,8/22/23,280,N652WE,12,Eric Schmidt
LTN,IBZ,8/22/23,500,N652WE,12,Eric Schmidt
PMI,BCN,8/23/23,620,N652WE,12,Eric Schmidt
NCE,PVD,8/24/23,3300,N652WE,12,Eric Schmidt
PVD,MGJ,8/26/23,250,N652WE,12,Eric Schmidt
MGJ,SZN,8/29/23,2300,N652WE,12,Eric Schmidt
SJC,RNO,9/2/23,290,N652WE,12,Eric Schmidt
RNO,FRG,9/4/23,2300,N652WE,12,Eric Schmidt
FRG,DCA,9/12/23,360,N652WE,12,Eric Schmidt
DCA,MIA,9/14/23,500,N652WE,12,Eric Schmidt
MIA,PBI,9/14/23,230,N652WE,12,Eric Schmidt
PBI,MIA,9/16/23,200,N652WE,12,Eric Schmidt
MIA,TEB,9/21/23,170,N652WE,12,Eric Schmidt
TEB,GJT,9/21/23,2000,N652WE,12,Eric Schmidt
GJT,SJC,9/24/23,820,N652WE,12,Eric Schmidt
BCN,BCN,10/2/23,560,N652WE,12,Eric Schmidt
LTN,BCN,10/2/23,720,N652WE,12,Eric Schmidt
MAD,BCN,10/3/23,510,N652WE,12,Eric Schmidt
PMI,BCN,10/4/23,690,N652WE,12,Eric Schmidt
FAB,FRG,10/5/23,3100,N652WE,12,Eric Schmidt
FRG,BED,10/10/23,210,N652WE,12,Eric Schmidt
BED,FRG,10/11/23,280,N652WE,12,Eric Schmidt
RZE,KRK,10/19/23,1200,N652WE,12,Eric Schmidt
FAB,TEB,10/21/23,2800,N652WE,12,Eric Schmidt
IAD,YXJ,10/22/23,1500,N652WE,12,Eric Schmidt
TEB,IAD,10/23/23,410,N652WE,12,Eric Schmidt
YXJ,YYZ,10/23/23,1200,N652WE,12,Eric Schmidt
